DATE;OTERMP03MO;OTERMP06MO;OTERMP01YR;OTERMP02YR;OTERMP03YR;OTERMP05YR;OTERMP07YR;OTERMP10YR
3.2.2011;0.001884543;0.002502796;0.003874289;0.006624575;0.009032739;0.01266321;0.01519749;0.01785579
3.3.2011;0.00161944;0.002234443;0.003584883;0.006290146;0.008674898;0.01233002;0.0149308;0.01769113
3.4.2011;0.001997813;0.002614147;0.004012054;0.006855399;0.00934636;0.01306112;0.01561004;0.01826505
3.7.2011;0.001862826;0.002554486;0.0040213;0.006845797;0.009266875;0.0128962;0.01543917;0.01813152
3.8.2011;0.001719524;0.0025232;0.004098498;0.006937233;0.009313328;0.01294033;0.01557185;0.01840127
3.9.2011;0.001678831;0.002564024;0.004208547;0.006987196;0.009226187;0.01262526;0.01514125;0.0179171
3.10.2011;0.001509674;0.002566368;0.004345971;0.007005014;0.009005713;0.01210707;0.01454463;0.01729361
3.11.2011;0.001519024;0.002517018;0.004231739;0.006879246;0.008939242;0.01219899;0.01477076;0.0176612
3.14.2011;0.001537188;0.002592115;0.004359477;0.006996255;0.009004607;0.01220669;0.01478539;0.0177128
3.15.2011;0.001309279;0.002428826;0.004256876;0.006874369;0.008812257;0.01192306;0.01449032;0.01743384
3.16.2011;0.001286076;0.002462406;0.004308889;0.00676939;0.00848116;0.01124952;0.01366262;0.01654372
3.17.2011;0.001096984;0.002241002;0.004033149;0.006420744;0.008101571;0.01089532;0.01340041;0.01646091
3.18.2011;0.001340629;0.00224324;0.003796533;0.006199558;0.0080893;0.01115781;0.01367742;0.01662383
3.21.2011;0.001352328;0.002119297;0.003526679;0.005902648;0.007873967;0.01106326;0.01359324;0.01649013
3.22.2011;0.001198631;0.002009119;0.003444022;0.005781841;0.007705164;0.01087667;0.01343173;0.01633222
3.23.2011;0.001240286;0.002031901;0.003443606;0.005777823;0.007728147;0.01097531;0.01358625;0.01651285
3.24.2011;0.001314244;0.002018396;0.003338207;0.005662986;0.007680689;0.01103646;0.01367739;0.01658785
3.25.2011;0.001174231;0.001904763;0.003255069;0.005591689;0.007588455;0.01090166;0.01353241;0.0164766
3.28.2011;0.001218603;0.001832675;0.003053485;0.005332538;0.007344127;0.01064341;0.01320755;0.01606832
3.29.2011;0.001178204;0.001803533;0.003020826;0.005257013;0.007232195;0.01052449;0.01313384;0.01607816
3.30.2011;0.001114972;0.001818331;0.003100421;0.005296018;0.007179512;0.01036601;0.0129634;0.01593175
3.31.2011;0.001415752;0.001892819;0.002977908;0.005237085;0.007313185;0.0106814;0.01323596;0.01607354
4.1.2011;0.001319017;0.001744058;0.002786532;0.005045717;0.007115807;0.01040477;0.01288399;0.0156912
4.4.2011;0.001329051;0.001812713;0.002897191;0.005116614;0.007129188;0.01039598;0.01293785;0.01586051
4.5.2011;0.001317952;0.00173208;0.002757124;0.005002206;0.007082922;0.01043654;0.01299538;0.01589055
4.6.2011;0.001371877;0.001729141;0.002707637;0.00498211;0.007134419;0.01060782;0.01325722;0.01627252
4.7.2011;0.001468623;0.001856999;0.002871595;0.005178328;0.007359183;0.01091868;0.01366224;0.01678671
4.8.2011;0.001455234;0.001905416;0.003003634;0.005388435;0.00759567;0.01116304;0.01389589;0.01699197
4.11.2011;0.001349825;0.001906597;0.003104099;0.005468436;0.007581127;0.01102681;0.01374958;0.0169067
4.12.2011;0.001391956;0.002099892;0.00346945;0.005925524;0.008028278;0.011437;0.01412288;0.01718883
4.13.2011;0.001456713;0.002117222;0.003449923;0.005922618;0.008045889;0.01142199;0.01403595;0.01702939
4.14.2011;0.001312739;0.002025832;0.003397144;0.005836845;0.007910734;0.01126112;0.01389788;0.01689958
4.15.2011;0.001585323;0.0022329;0.003528699;0.005925638;0.007992148;0.01128577;0.01380101;0.01659798
4.18.2011;0.001394305;0.002224671;0.003692192;0.006074331;0.008027252;0.01122632;0.01376749;0.01656734
4.19.2011;0.00138817;0.002202593;0.003657917;0.006054227;0.008031874;0.01126366;0.0138111;0.01660886
4.20.2011;0.0014237;0.00216291;0.003570046;0.006058681;0.008183286;0.01160485;0.0142156;0.01703371
4.21.2011;0.001486139;0.002177392;0.003534043;0.006004908;0.008129029;0.01151585;0.01408947;0.01690883
4.25.2011;0.00152825;0.002223367;0.003619405;0.006210659;0.008434904;0.01191191;0.01448879;0.01729169
4.26.2011;0.001333829;0.002192783;0.003725327;0.006241695;0.008303722;0.01162921;0.01421328;0.01701719
4.27.2011;0.001393537;0.002264322;0.003803835;0.006311854;0.008377795;0.01177456;0.01445854;0.01737416
4.28.2011;0.001352227;0.002365385;0.004045714;0.0065469;0.008499156;0.01174611;0.01440538;0.0173155
4.29.2011;0.001236051;0.002336833;0.004102247;0.006582958;0.00843964;0.01156132;0.01421219;0.0171667
5.2.2011;0.001167682;0.002288214;0.004061912;0.006508821;0.008322523;0.01140938;0.0140725;0.01704524
5.3.2011;0.001006173;0.002146226;0.003923391;0.006303439;0.008023685;0.01097371;0.01359402;0.01659454
5.4.2011;0.001074491;0.002103074;0.003745071;0.006039483;0.007757944;0.01068302;0.0132132;0.01609544
5.5.2011;0.000860795;0.001959233;0.003635267;0.005784862;0.007289797;0.009928081;0.0123817;0.01529103
5.6.2011;0.000897449;0.001937029;0.003533125;0.005622727;0.007134064;0.009844442;0.01238364;0.01542202
5.9.2011;0.000893481;0.001896261;0.003436015;0.005457902;0.006936133;0.009630715;0.01218708;0.01528555
5.10.2011;0.00075917;0.001738575;0.00323944;0.005216614;0.006688756;0.009444314;0.01209457;0.01529514
5.11.2011;0.000875717;0.001858106;0.003361846;0.005338381;0.006808103;0.009553172;0.01217202;0.01530244
5.12.2011;0.000892641;0.001849079;0.003333273;0.005336878;0.006861275;0.009693607;0.01235315;0.01551066
5.13.2011;0.00088767;0.001878532;0.003394996;0.005384122;0.006851723;0.009560555;0.01212748;0.01519089
5.16.2011;0.000880817;0.001852527;0.003337946;0.005282208;0.006717723;0.00937973;0.01190756;0.01491725
5.17.2011;0.000778908;0.001814222;0.003353061;0.005251586;0.006587402;0.009124462;0.01163854;0.01465808
5.18.2011;0.000813754;0.001735931;0.003157623;0.005061874;0.006512485;0.009242617;0.01183401;0.01491522
5.19.2011;0.000902792;0.001821384;0.003262795;0.005249091;0.006784754;0.009621498;0.01224765;0.0153367
5.20.2011;0.000854316;0.001826655;0.003321699;0.005300806;0.006777575;0.009520578;0.01212793;0.01524663
5.23.2011;0.000782245;0.00177029;0.003261701;0.005171792;0.006567643;0.009223766;0.01183779;0.01502641
5.24.2011;0.000738505;0.001726094;0.003210971;0.005096547;0.006467594;0.009095645;0.01171009;0.01491775
5.25.2011;0.00078062;0.001739087;0.003186174;0.005048044;0.006427378;0.009101294;0.01176162;0.01503575
5.26.2011;0.000822519;0.001839908;0.003358202;0.005243372;0.006583453;0.009159309;0.01175665;0.01496756
5.27.2011;0.000774919;0.00183467;0.003398113;0.005291615;0.006610637;0.009188017;0.01184554;0.0151502
5.31.2011;0.000763193;0.001889967;0.003520945;0.005412373;0.006672086;0.009169184;0.01181648;0.01511222
6.1.2011;0.000615057;0.001777886;0.003416451;0.005170131;0.006217926;0.008349454;0.01082089;0.01411139
6.2.2011;0.000596152;0.001718223;0.003307228;0.005041381;0.006130365;0.008414938;0.01106045;0.01459132
6.3.2011;0.000531656;0.001667462;0.003257229;0.004932031;0.005931669;0.008073963;0.01067377;0.01426109
6.6.2011;0.000518482;0.001633305;0.003203125;0.004893585;0.005938704;0.008183689;0.01087401;0.01456942
6.7.2011;0.000607335;0.001706619;0.003269053;0.00499601;0.006113992;0.00850704;0.01128672;0.01500366
6.8.2011;0.000599176;0.001775108;0.003417895;0.005140981;0.006164949;0.008377691;0.01107823;0.01478876
6.9.2011;0.000541591;0.001675684;0.003283097;0.005042847;0.006153701;0.008506125;0.01125664;0.01494587
6.10.2011;0.000567988;0.001701161;0.003304906;0.005044299;0.006128132;0.008422362;0.01111507;0.0147245
6.13.2011;0.000579355;0.001678625;0.003235421;0.0049444;0.006044392;0.00840641;0.01115012;0.01477909
6.14.2011;0.000601296;0.00168675;0.00325925;0.00509784;0.00636685;0.009019341;0.01193903;0.01568215
6.15.2011;0.000664597;0.001875297;0.003603041;0.005501391;0.006663953;0.009007375;0.01170685;0.01531242
6.16.2011;0.000529932;0.001738951;0.003454711;0.005299821;0.006383562;0.008560284;0.01113864;0.01468329
6.17.2011;0.000527111;0.00168903;0.003343719;0.005154901;0.006263474;0.0085315;0.01118729;0.01480046
6.20.2011;0.000534602;0.00166083;0.003266355;0.005031657;0.006137037;0.008441566;0.01112923;0.01474981
6.21.2011;0.000545151;0.001668174;0.003272201;0.005058248;0.006201156;0.008598258;0.01137114;0.01507292
6.22.2011;0.000556415;0.001683766;0.003292467;0.005085142;0.006237186;0.008657679;0.0114583;0.01518536
6.23.2011;0.000556564;0.001775298;0.003497244;0.005326755;0.006389501;0.0085638;0.01119841;0.01484831
6.24.2011;0.000503922;0.001767605;0.003516814;0.005261598;0.006177866;0.008131167;0.01071928;0.01450653
6.27.2011;0.000374419;0.001591758;0.003278354;0.004963753;0.005863109;0.007845861;0.01053582;0.01458108
6.28.2011;0.000364976;0.001487031;0.003052114;0.004689079;0.005674116;0.007910686;0.01077625;0.01489556
6.29.2011;0.000485991;0.001535913;0.00302149;0.004670518;0.005782813;0.00831561;0.01134342;0.01544869
6.30.2011;0.000675803;0.001723525;0.003235967;0.005022227;0.006302021;0.00907519;0.01213611;0.01602167
7.1.2011;0.000740033;0.001877295;0.0035819;0.00571788;0.007250863;0.01024136;0.01329566;0.01704637
7.5.2011;0.000799908;0.002081399;0.003958731;0.00615644;0.007595981;0.01037357;0.01334778;0.01715386
7.6.2011;0.000755137;0.002098748;0.004051548;0.00628476;0.007686576;0.01036906;0.01331464;0.01717435
7.7.2011;0.000676603;0.00197319;0.003869802;0.006083984;0.007515729;0.01025709;0.01321756;0.01706046
7.8.2011;0.000754833;0.002117389;0.004063516;0.006182322;0.007422544;0.00981315;0.01256936;0.01629182
7.11.2011;0.000591078;0.001930965;0.003806057;0.005734896;0.00678026;0.008886197;0.01152576;0.01527243
7.12.2011;0.000501813;0.001794481;0.003600084;0.00545653;0.006474448;0.008585723;0.01127086;0.01512654
7.13.2011;0.000492524;0.001733945;0.003458458;0.005208423;0.006171524;0.008238151;0.0109031;0.01472358
7.14.2011;0.000447447;0.001653605;0.003345391;0.005118123;0.006152823;0.008390408;0.01121134;0.01522464
7.15.2011;0.000429727;0.001655052;0.003349074;0.005045968;0.005969407;0.008027884;0.01078756;0.01486896
7.18.2011;0.000398659;0.00163713;0.00334567;0.005054531;0.005987147;0.008100667;0.0109727;0.0152714
7.19.2011;0.000328295;0.001503261;0.003124559;0.00473893;0.005618472;0.007619791;0.01032992;0.01436176
7.20.2011;0.000463055;0.001604711;0.003200878;0.004875701;0.005888442;0.008171878;0.01106093;0.01516075
7.21.2011;0.000457404;0.001580077;0.003174144;0.004929764;0.006062351;0.008558312;0.01156918;0.01572192
7.22.2011;0.000426806;0.001577997;0.003191807;0.004888711;0.005905567;0.0081639;0.01101573;0.01506541
7.25.2011;0.000439383;0.001629406;0.003308125;0.005096111;0.006163093;0.008465788;0.01135531;0.01548767
7.26.2011;0.000418807;0.001647533;0.003360289;0.005113311;0.006090676;0.008234317;0.01106612;0.01525686
7.27.2011;0.000362529;0.00155834;0.003230149;0.004961899;0.005946908;0.008097573;0.01090309;0.01502362
7.28.2011;0.000321492;0.001515136;0.003165443;0.004820427;0.00572471;0.007783879;0.01060137;0.01486182
7.29.2011;0.000476542;0.001683081;0.003314396;0.004836431;0.005582337;0.007374963;0.009974369;0.01390041
8.1.2011;0.000260654;0.001417805;0.002974592;0.004409066;0.005102309;0.006828173;0.009393441;0.01333322
8.2.2011;0.000110073;0.001184162;0.002599899;0.003819803;0.004352088;0.0058327;0.00822403;0.01201836
8.3.2011;-1.24479E-05;0.000945089;0.00218841;0.003224401;0.003682441;0.005120234;0.00750051;0.01130178
8.4.2011;-0.000170871;0.000681963;0.001758336;0.002566052;0.002868141;0.004076944;0.00628724;0.009932441
8.5.2011;-0.000178904;0.000556673;0.001473127;0.002164343;0.002490073;0.003866401;0.00621739;0.00993785
8.8.2011;-0.00034206;0.000312835;0.001070429;0.001450255;0.001483125;0.002369289;0.00439259;0.007908291
8.9.2011;-0.000542868;3.89911E-05;0.000605363;0.000525426;0.00011257;0.000350888;0.00207339;0.005560851
8.10.2011;-0.000641353;-0.000241534;0.000066792;-0.000256817;-0.000731099;-0.000497207;0.00116691;0.004471979
8.11.2011;-0.00047676;-0.00018672;0.00000615;-0.000274463;-0.000511207;0.00034493;0.00254081;0.00634502
8.12.2011;-0.000548409;-0.000217762;0.000000059;-0.000364493;-0.000770462;-0.00028386;0.00163013;0.005210951
8.15.2011;-0.000592316;-0.000287619;-8.78991E-05;-0.000413431;-0.000742445;-9.22201E-05;0.00196399;0.00571154
8.16.2011;-0.000679689;-0.00035864;-0.000162344;-0.000582749;-0.001052824;-0.00064682;0.00129001;0.00503062
8.17.2011;-0.000826044;-0.00053897;-0.000407931;-0.00095941;-0.00156859;-0.00143619;0.00029399;0.003879899
8.18.2011;-0.000959134;-0.000780753;-0.000830082;-0.001643801;-0.002447105;-0.00261735;-0.00113287;0.00219122
8.19.2011;-0.001017741;-0.000969606;-0.00120966;-0.002216608;-0.0030779;-0.00324777;-0.00177279;0.0014622
8.22.2011;-0.00099911;-0.001052065;-0.00142243;-0.002504492;-0.003320428;-0.00331922;-0.00171985;0.001580689
8.23.2011;-0.001001846;-0.001078755;-0.001488494;-0.002614811;-0.003432659;-0.00335327;-0.00161828;0.001899019
8.24.2011;-0.000865644;-0.000961265;-0.001372207;-0.002399448;-0.00304387;-0.002571961;-0.000522111;0.00324729
8.25.2011;-0.000882667;-0.000892798;-0.001186915;-0.002139242;-0.002828093;-0.00255798;-0.0006875;0.00295072
8.26.2011;-0.000829378;-0.000788971;-0.001028331;-0.001975505;-0.002713982;-0.00254424;-0.00073313;0.002842299
8.29.2011;-0.000779873;-0.000715394;-0.000896336;-0.00170534;-0.00230433;-0.001904279;5.43797E-05;0.003727889
8.30.2011;-0.000835656;-0.000734389;-0.000884489;-0.001748435;-0.002481766;-0.00240078;-0.0007068;0.00272392
8.31.2011;-0.000783113;-0.000695072;-0.000853907;-0.001685205;-0.002340937;-0.00205231;-0.00016072;0.003475531
9.1.2011;-0.000853857;-0.000740622;-0.000878291;-0.001748517;-0.002500527;-0.00244912;-0.00076118;0.00268719
9.2.2011;-0.001057405;-0.000995499;-0.001230266;-0.002286641;-0.003239862;-0.00362499;-0.00234423;0.00067183
9.6.2011;-0.001100786;-0.001224252;-0.001721932;-0.003024788;-0.004028749;-0.00434704;-0.00302019;-5.28807E-05
9.7.2011;-0.001094951;-0.001278287;-0.001855952;-0.003202114;-0.00415965;-0.0042763;-0.00272188;0.00053324
9.8.2011;-0.001123296;-0.001298754;-0.001879903;-0.003281196;-0.004318535;-0.00458658;-0.00312436;9.21203E-05
9.9.2011;-0.001224897;-0.001429642;-0.002084709;-0.003657762;-0.004869268;-0.00542226;-0.00413297;-0.001009719
9.12.2011;-0.001290121;-0.001608461;-0.002411587;-0.00409752;-0.005309725;-0.00581595;-0.00453287;-0.001498509
9.13.2011;-0.001244358;-0.001596659;-0.002440588;-0.004127443;-0.005280547;-0.00560905;-0.00416179;-0.000960779
9.14.2011;-0.00119289;-0.001562971;-0.002423523;-0.004086566;-0.005182644;-0.00540753;-0.00393381;-0.00081899
9.15.2011;-0.001051306;-0.001435351;-0.002295422;-0.003886063;-0.004861164;-0.00484589;-0.00323302;-0.000110359
9.16.2011;-0.000973327;-0.001309026;-0.002098226;-0.003615027;-0.004564418;-0.00455646;-0.00299038;2.28891E-05
9.19.2011;-0.001118666;-0.001388099;-0.002109858;-0.003666531;-0.004769455;-0.00511897;-0.00380496;-0.000939769
9.20.2011;-0.00114146;-0.001439159;-0.002207487;-0.003832449;-0.004985343;-0.0054055;-0.00413983;-0.00132263
9.21.2011;-0.001359774;-0.001679104;-0.002488599;-0.004210213;-0.005496875;-0.00624704;-0.00527835;-0.002741819
9.22.2011;-0.001590209;-0.002013153;-0.003022196;-0.005123224;-0.00676934;-0.008142;-0.00761862;-0.00542404
9.23.2011;-0.00151359;-0.002097311;-0.003306531;-0.005481203;-0.00697095;-0.00785606;-0.00693624;-0.00446539
9.26.2011;-0.001435;-0.002053524;-0.003297669;-0.005449184;-0.00684722;-0.00749408;-0.00637143;-0.003721601
9.27.2011;-0.001382005;-0.001985562;-0.00319742;-0.005265283;-0.00656356;-0.00699523;-0.00567675;-0.00281443
9.28.2011;-0.001355593;-0.001903045;-0.003032004;-0.0050188;-0.00629528;-0.0067325;-0.00540423;-0.00248355
9.29.2011;-0.001336832;-0.00185619;-0.002951397;-0.00492415;-0.00622524;-0.00675717;-0.00554706;-0.00281473
9.30.2011;-0.001418899;-0.001938462;-0.003042782;-0.005067277;-0.0064517;-0.0071839;-0.00616292;-0.00364726
10.3.2011;-0.001560458;-0.00216295;-0.00341622;-0.00569743;-0.00730089;-0.00839748;-0.00765256;-0.00539827
10.4.2011;-0.001593068;-0.002263809;-0.003617237;-0.005997082;-0.00762735;-0.00870366;-0.00792661;-0.00563848
10.5.2011;-0.001503322;-0.002235342;-0.003647443;-0.005976006;-0.00744563;-0.00815096;-0.00710913;-0.004670921
10.6.2011;-0.001420778;-0.002153524;-0.003553205;-0.005815533;-0.00718475;-0.00767772;-0.006476081;-0.003924841
10.7.2011;-0.001323245;-0.002032585;-0.003375359;-0.005502919;-0.00673651;-0.00701797;-0.00570952;-0.003154719
10.11.2011;-0.001194829;-0.001788368;-0.002934461;-0.004779759;-0.00583457;-0.00593878;-0.00457675;-0.00203343
10.12.2011;-0.001073382;-0.001619857;-0.002685825;-0.00440057;-0.00533693;-0.00522356;-0.00370835;-0.001073501
10.13.2011;-0.001029219;-0.001459454;-0.002372303;-0.003981543;-0.00494193;-0.00496794;-0.00355334;-0.000976421
10.14.2011;-0.000840753;-0.001107101;-0.001705812;-0.002748632;-0.003221526;-0.00248662;-0.00054964;0.0024926
10.17.2011;-0.000872955;-0.001071203;-0.00158989;-0.002620977;-0.003190369;-0.00274208;-0.00107259;0.001690521
10.18.2011;-0.000863565;-0.001032687;-0.001518244;-0.00253732;-0.003118664;-0.00267674;-0.00096149;0.001922631
10.19.2011;-0.000902791;-0.001052441;-0.001526438;-0.002594918;-0.003262893;-0.002978119;-0.00134614;0.00152859
10.20.2011;-0.000900673;-0.001076909;-0.001589354;-0.002687121;-0.003354985;-0.00305453;-0.00142491;0.00140632
10.21.2011;-0.000894321;-0.001043698;-0.0015123;-0.002559516;-0.003199493;-0.00284771;-0.00113446;0.00187258
10.24.2011;-0.000823285;-0.0009441;-0.001339856;-0.002216717;-0.002698994;-0.00213466;-0.000338111;0.002651279
10.25.2011;-0.000917874;-0.001000505;-0.001374077;-0.002336626;-0.002989069;-0.00278815;-0.00125801;0.001528609
10.26.2011;-0.00084157;-0.00099284;-0.001443389;-0.002409912;-0.002961141;-0.0024957;-0.000780121;0.002095179
10.27.2011;-0.000673547;-0.000805591;-0.001187753;-0.001939217;-0.002224935;-0.00123142;0.00091212;0.004194251
10.28.2011;-0.000712728;-0.000723594;-0.000963274;-0.001679774;-0.00209461;-0.00144399;0.0004559;0.003598011
10.31.2011;-0.00081364;-0.000778757;-0.000998424;-0.001851827;-0.002502849;-0.00233602;-0.00079199;0.002038979
11.1.2011;-0.001077453;-0.001107452;-0.001463464;-0.002605589;-0.00355573;-0.00392586;-0.00275407;-0.00015431
11.2.2011;-0.001072585;-0.001200579;-0.001704857;-0.003006012;-0.003995463;-0.00427524;-0.002951791;-0.000161449
11.3.2011;-0.001085057;-0.001256216;-0.001813003;-0.003130947;-0.004070643;-0.00418531;-0.00268515;0.00033087
11.4.2011;-0.001107359;-0.001289542;-0.001878686;-0.003277901;-0.004300212;-0.00454034;-0.00309544;-0.000077599
11.7.2011;-0.001198676;-0.001430054;-0.002089649;-0.003572971;-0.004653848;-0.00500596;-0.003664331;-0.000738021
11.8.2011;-0.001149983;-0.001419121;-0.002119355;-0.003585225;-0.004581132;-0.0047081;-0.00317867;-9.09003E-05
11.9.2011;-0.001232039;-0.001504626;-0.002225288;-0.003779083;-0.0049038;-0.00533735;-0.0040919;-0.001294231
11.10.2011;-0.001204867;-0.001514096;-0.002281393;-0.003854226;-0.004937823;-0.00521902;-0.00381378;-0.000832239
11.14.2011;-0.001197274;-0.001516074;-0.002295673;-0.003879451;-0.004963816;-0.00524576;-0.00385415;-0.0009263
11.15.2011;-0.001233297;-0.001560033;-0.002346285;-0.003921179;-0.004993582;-0.00526396;-0.00386736;-0.000909649
11.16.2011;-0.00126539;-0.001601414;-0.002418365;-0.004084573;-0.005265626;-0.00574345;-0.00450166;-0.001673579
11.17.2011;-0.001335626;-0.001697787;-0.002557763;-0.004295138;-0.005543364;-0.0061633;-0.00505387;-0.00236569
11.18.2011;-0.001354667;-0.001804704;-0.002772401;-0.004543221;-0.0057118;-0.00612352;-0.00488768;-0.002173761
11.21.2011;-0.001333166;-0.001804039;-0.002809962;-0.004646597;-0.0058689;-0.00637022;-0.00521793;-0.002621631
11.22.2011;-0.00134098;-0.001850479;-0.002915876;-0.004822792;-0.00607617;-0.00659884;-0.00547671;-0.002972441
11.23.2011;-0.001404451;-0.001923308;-0.003022765;-0.005037178;-0.00641784;-0.0071766;-0.00622328;-0.00384914
11.25.2011;-0.001383274;-0.001969632;-0.003149257;-0.005179282;-0.0064756;-0.00698836;-0.005825181;-0.00327263
11.28.2011;-0.001319944;-0.001879874;-0.003026586;-0.005028508;-0.00630757;-0.00677586;-0.00556891;-0.002996291
11.29.2011;-0.001266077;-0.001805493;-0.002916645;-0.004857255;-0.00607952;-0.00644339;-0.005163499;-0.00255
11.30.2011;-0.001193562;-0.001692548;-0.002737764;-0.004576479;-0.00570182;-0.00585132;-0.00434761;-0.0014571
12.1.2011;-0.001162853;-0.001569034;-0.002470786;-0.00414844;-0.00521481;-0.00535055;-0.00383847;-0.00087484
12.2.2011;-0.001195797;-0.00155163;-0.002388572;-0.004036504;-0.005147286;-0.00544768;-0.00409645;-0.001296849
12.5.2011;-0.00126031;-0.001633528;-0.002499214;-0.004188658;-0.005340429;-0.00573071;-0.004448329;-0.00167418
12.6.2011;-0.001145569;-0.001511698;-0.002364955;-0.004026618;-0.005126436;-0.00535832;-0.00391432;-0.00099191
12.7.2011;-0.00121458;-0.001547134;-0.002371395;-0.004071822;-0.00527127;-0.00571966;-0.00442029;-0.001569399
12.8.2011;-0.001270061;-0.001597306;-0.002424686;-0.0041691;-0.005436362;-0.00601967;-0.00481058;-0.00200481
12.9.2011;-0.001195019;-0.001540939;-0.002378696;-0.004062078;-0.005215402;-0.00553924;-0.00411533;-0.00112119
12.12.2011;-0.001213893;-0.001536697;-0.002347198;-0.004032486;-0.00522854;-0.00567851;-0.00437683;-0.001515001
12.13.2011;-0.001299938;-0.001653766;-0.002523731;-0.00432835;-0.005643162;-0.00632861;-0.005233799;-0.002585959
12.14.2011;-0.001394666;-0.00180602;-0.002761309;-0.00467012;-0.00606122;-0.00690767;-0.00598549;-0.003542551
12.15.2011;-0.001411563;-0.001898504;-0.002963405;-0.004976289;-0.00638541;-0.00717147;-0.00616827;-0.003638879
12.16.2011;-0.001452682;-0.001951449;-0.003051844;-0.005155912;-0.00666434;-0.00761571;-0.00671471;-0.00424695
12.19.2011;-0.001558382;-0.002142468;-0.003368479;-0.005622467;-0.00721961;-0.00830231;-0.00751472;-0.005164519
12.20.2011;-0.001492457;-0.002128972;-0.003409055;-0.005630156;-0.00709034;-0.00781104;-0.00669832;-0.004024211
12.21.2011;-0.001450385;-0.002068211;-0.003317228;-0.005493961;-0.00692555;-0.00761474;-0.006478959;-0.00376453
12.22.2011;-0.00149834;-0.002111154;-0.003353241;-0.005529891;-0.00697916;-0.00772544;-0.0066392;-0.00394559
12.23.2011;-0.001461016;-0.002089067;-0.003338947;-0.0054766;-0.00684984;-0.00743685;-0.00623379;-0.00345293
12.27.2011;-0.001419545;-0.002027293;-0.003247922;-0.005356187;-0.00672632;-0.00734664;-0.0062128;-0.00356284
12.28.2011;-0.001467621;-0.002072259;-0.003301172;-0.005467083;-0.00692514;-0.00776184;-0.006839229;-0.004445599
12.29.2011;-0.001529644;-0.002162412;-0.003442483;-0.005698296;-0.00723243;-0.00817544;-0.007298659;-0.0048855
12.30.2011;-0.001521958;-0.002161697;-0.003464309;-0.005767278;-0.00733327;-0.00826985;-0.00732821;-0.00480184
1.3.2012;-0.001470144;-0.002106682;-0.003392353;-0.005638009;-0.0071242;-0.00788477;-0.00679029;-0.004116439
1.4.2012;-0.001467759;-0.002075281;-0.003317278;-0.005513288;-0.00697232;-0.00768646;-0.00652138;-0.003711941
1.5.2012;-0.001446028;-0.002014417;-0.003206458;-0.00536798;-0.00683649;-0.00758528;-0.006422279;-0.00355026
1.6.2012;-0.001460827;-0.002010582;-0.003179465;-0.005330194;-0.00681573;-0.00762812;-0.00652755;-0.003723439
1.9.2012;-0.001471735;-0.002015894;-0.003182001;-0.005346366;-0.00685138;-0.00769091;-0.00659153;-0.003756271
1.10.2012;-0.001426887;-0.001968432;-0.003119455;-0.005232278;-0.00667412;-0.00739255;-0.00621503;-0.003351901
1.11.2012;-0.001448901;-0.00198214;-0.003134254;-0.005297721;-0.00681797;-0.00770887;-0.00668487;-0.004000921
1.12.2012;-0.001474772;-0.002029545;-0.003210576;-0.005390156;-0.00689703;-0.0077311;-0.00665514;-0.003919181
1.13.2012;-0.001487123;-0.002036724;-0.003226074;-0.005465173;-0.00705581;-0.00805993;-0.00711359;-0.00449056
1.17.2012;-0.00156851;-0.002181105;-0.003466344;-0.005816834;-0.00746948;-0.00854755;-0.00764797;-0.00504642
1.18.2012;-0.001518298;-0.002134881;-0.003411051;-0.005698196;-0.00725255;-0.00810264;-0.006994521;-0.004165439
1.19.2012;-0.001422604;-0.002034679;-0.003282197;-0.005466781;-0.00688373;-0.0074553;-0.00613731;-0.003162201
1.20.2012;-0.001345776;-0.001915503;-0.003094229;-0.005177561;-0.00652277;-0.00699001;-0.00561115;-0.002613199
1.23.2012;-0.00127066;-0.001750169;-0.002771138;-0.00461986;-0.00580564;-0.00609246;-0.004630649;-0.001597611
1.24.2012;-0.001267432;-0.001687773;-0.00263302;-0.004430674;-0.005637712;-0.00601745;-0.00462442;-0.001613419
1.25.2012;-0.001293434;-0.001639204;-0.002508355;-0.004343646;-0.00569004;-0.00633922;-0.0050554;-0.001955871
1.26.2012;-0.001379942;-0.001717308;-0.002593745;-0.004502762;-0.005956357;-0.00681034;-0.00565095;-0.002587999
1.27.2012;-0.0014478;-0.001813359;-0.002740832;-0.004740417;-0.006276789;-0.00727265;-0.00620889;-0.0031898
1.30.2012;-0.001521463;-0.001965246;-0.003012595;-0.005155553;-0.00677171;-0.0078719;-0.00689911;-0.00400159
1.31.2012;-0.001581065;-0.002082722;-0.003228225;-0.005514835;-0.00723341;-0.00847223;-0.00758546;-0.00475165
2.1.2012;-0.001558702;-0.002103222;-0.003311227;-0.00564686;-0.00734369;-0.0084345;-0.007369991;-0.0043284
2.2.2012;-0.00159806;-0.002139466;-0.003350406;-0.005715544;-0.0074584;-0.00863967;-0.00762748;-0.00457836
2.3.2012;-0.001552987;-0.002126349;-0.003364866;-0.005688835;-0.00732077;-0.00822871;-0.00697627;-0.003690309
2.6.2012;-0.001559026;-0.002110498;-0.003327625;-0.005671756;-0.00736867;-0.00843936;-0.00733051;-0.004193809
2.7.2012;-0.001490821;-0.002039352;-0.003228409;-0.005467357;-0.00703018;-0.00784301;-0.00655595;-0.00330854
